OP_CODIGO,OP_AMBITO,OP_NOMBRE,OP_SIGLAS,ANIO
24009.0,PROVINCIAL,MOVIMIENTO DE LIBERACION CIUDADANA,MLC,2009
24010.0,PROVINCIAL,OPCION PENINSULA,OP,2009
12002.0,PROVINCIAL,MOVIMIENTO CIUDADANO PROVINCIAL,MCP,2009
12005.0,PROVINCIAL,MOVIMIENTO CIUDADANO PROVINCIAL,MCP,2009
12007.0,PROVINCIAL,MOVIMIENTO CIUDADANO PROVINCIAL,MCP,2009
13012.0,PROVINCIAL,MOVIMIENTO CIUDADANO PROVINCIAL - 252,MCP - 252,2009
13014.0,PROVINCIAL,MOVIMIENTO CIUDADANO PROVINCIAL - 251,MCP - 251,2009
18031.0,PROVINCIAL,MOVIMIENTO CIUDADANO 251,MC251,2009
18032.0,PROVINCIAL,MOVIMIENTO CIUDADANO 252,MC252,2009
18034.0,PROVINCIAL,MOVIMIENTO CIUDADANO 254,MC254,2009
119.0,NACIONAL,ALIANZA IZQUIERDA UNIDA,RED/MIPD,2009
1018.0,CANTONAL,ALIANZA MPD/MUPP-NP/FAP,MPD/MUPP-NP/FAP,2009
1019.0,PROVINCIAL,RED-PACHAKUTIK-POLO DEMOCRATICO,RED/MUPP-NP/MIPD,2009
1020.0,CANTONAL,IZQUIERDA DEMOCRATICA-MOVIMIENTO POPULAR DEMOCRATICO,ID/MPD,2009
1022.0,PROVINCIAL,MOVIMIENTO PAIS-MED,MPAIS/MED,2009
1024.0,PROVINCIAL,ALIANZA,MI/PS-FA/ID/MOPA,2009
1025.0,CANTONAL,IZQUIERDA DEMOCRATICA IGUALDAD,MI/ID,2009
1026.0,CANTONAL,MOVIMIENTO IGUALDAD - MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,MI/MMIN,2009
1027.0,CANTONAL,MOVIMIENTO IGUALDAD - MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,MI/MMIN,2009
1028.0,CANTONAL,MOVIMIENTO IGUALDAD - MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,MI/MMIN,2009
1029.0,CANTONAL,MOVIMIENTO IGUALDAD - MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,MI/MMIN,2009
1034.0,CANTONAL,MOVIMIENTO IGUALDAD-MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL-ALIANZA BOLIVARIANA ALFARISTA,MI/MMIN/ABA,2009
1040.0,PARROQUIAL,ALIANZA,RED/MIPD,2009
1049.0,PARROQUIAL,ALIANZA,MPD/FAP,2009
1050.0,PARROQUIAL,ALIANZA,MPD/FAP,2009
1052.0,PARROQUIAL,ALIANZA,MI/ID,2009
2019.0,CANTONAL,ALIANZA OBRAS SON AMORES- AMAUTA YUYAY,MIOSA/MIAY,2009
2020.0,CANTONAL,ALIANZA RED- MIPD,RED/MIPD,2009
2021.0,PROVINCIAL,ALIANZA ID - MANA,ID/MANA,2009
2022.0,CANTONAL,ALIANZA OBRAS SON AMORES - PARTIDO SOCIALISTA,MIOSA/PS-FA,2009
2023.0,CANTONAL,ALIANZA OBRAS SON AMORES - MOV. MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,MIOSA/MMIN,2009
3008.0,PROVINCIAL,ALIANZA,MUPP-NP/MINGA,2009
3012.0,PROVINCIAL,ALIANZA,MPD/MUC/MNCS,2009
3013.0,PROVINCIAL,ALIANZA,MPD/MUC,2009
3014.0,PROVINCIAL,ALIANZA,PS-FA/MCC,2009
3015.0,CANTONAL,ALIANZA,PSP/ID,2009
3016.0,CANTONAL,ALIANZA,MPD/MUC/PS-FA,2009
3018.0,CANTONAL,ALIANZA,ID/MFC/MIC,2009
3019.0,CANTONAL,ALIANZA,MAS/MPD,2009
3021.0,CANTONAL,ALIANZA,MUPI/MLD,2009
3023.0,PARROQUIAL,ALIANZA,MPD/MUPP-NP,2009
3024.0,PARROQUIAL,ALIANZA,MUPP-NP/PS-FA,2009
4014.0,CANTONAL,ALIANZA MOVIMIENTO INDEPENDIENTE UNION MONTUFARENA - MOVIMIENTO SOCIAL CONSERVADOR,MIUM - MSC,2009
4016.0,CANTONAL,ALIANZA MOVIMIENTO POPULAR DEMOCRATICO - PACHAKUTIK MUPPNP,MPD/MUPP-NP,2009
4017.0,PARROQUIAL,ALIANZA MOVIMIENTO UNIDAD SOCIAL PROGRESISTA S.M.C - IZQUIERDA DEMOCRATICA,MUSP -S.M.C./ID,2009
4023.0,PARROQUIAL,ALIANZA 7 - 18,PRIAN/MUPP-NP,2009
5008.0,PROVINCIAL,ALIANZA,ID/PS-FA,2009
5009.0,CANTONAL,ALIANZA,RED/MPD,2009
5010.0,CANTONAL,ALIANZA,MPAIS/MPD,2009
5012.0,CANTONAL,ALIANZA,PSC/MAP,2009
5013.0,CANTONAL,ALIANZA,MPD/MMIN,2009
5014.0,PROVINCIAL,ALIANZA,MANA/PSC/MAP/CNF,2009
6018.0,CANTONAL,ALIANZA,PSP/PRE,2009
6022.0,CANTONAL,ALIANZA,SUMATE/MIAY,2009
6024.0,CANTONAL,ALIANZA,MMIN/MPD,2009
6025.0,CANTONAL,ALIANZA,PSP/PRE,2009
6026.0,CANTONAL,ALIANZA,PS-FA/RED,2009
6027.0,CANTONAL,ALIANZA,MMIN/MUPP-NP/MPAIS,2009
6029.0,CANTONAL,ALIANZA,PS-FA/RED,2009
6030.0,PROVINCIAL,ALIANZA,MUPP-NP/MPAIS/MMIN,2009
6031.0,CANTONAL,ALIANZA,PSC/PRE,2009
6034.0,CANTONAL,ALIANZA,MLCH/MUPP-NP,2009
6035.0,CANTONAL,ALIANZA,MIAY/SUMATE,2009
6040.0,CANTONAL,ALIANZA,MUPP-NP/MISCI,2009
6041.0,CANTONAL,ALIANZA,PSP/VC,2009
6043.0,PARROQUIAL,ALIANZA,PSP/MUPP-NP,2009
6044.0,PARROQUIAL,ALIANZA,MUPP-NP/MMIN,2009
6045.0,PARROQUIAL,ALIANZA,PS-FA/RED,2009
6049.0,PARROQUIAL,ALIANZA,MPAIS/MMIN,2009
7011.0,CANTONAL,ALIANZA MOVIMIENTO AGROPECUARIO NACIONAL  - MOVIMIETNOR REVOLUCION Y LIBERTAD,MAN/MRL,2009
7012.0,PROVINCIAL,ALIANZA MOVIMIENTO RED ETICA Y DEMOCRACIA - MOVIMIENTO ACCION CIVICA POPULAR,RED/A.C.P.,2009
7015.0,CANTONAL,PARTIDO SOCIAL CRISTIANO-  MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,PSC/MMIN,2009
7017.0,CANTONAL,ALIANZA MOVIMIENTO REVOLUCION Y LIBERTAD Y MOVIMIENTO AGROPECUARIO NACIONAL,MRL/MAN,2009
7018.0,CANTONAL,PARTIDO SOCIAL CRISTIANO -  UNION DEMOCRATA CRISTIANA,PSC/UDC,2009
7019.0,CANTONAL,ALIANZA MOVIMIENTO POPULAR DEMOCRATICO - PARTIDO SOCIALISTA FRENTE AMPLIO,MPD/PS-FA,2009
7020.0,CANTONAL,ALIANZA PARTIDO SOCIALISTA FRENTE AMPLIA - MOVIMIENTO AUTONOMICO REGIONAL,PS-FA/MAR,2009
7022.0,CANTONAL,PARTIDO SOCIAL CRISTIANO - ACCION CIVICA POPULAR,PSC/A.C.P.,2009
7023.0,CANTONAL,ALIANZA RED ETICA Y DEMOCRACIA - ACCION CIVICA POPULAR,RED/A.C.P.,2009
7029.0,CANTONAL,PARTIDO SOCIAL CRISTIANO - MOVIMIENTO PROGRESISTA ATAHUALPA,PSC/MPA,2009
7032.0,CANTONAL,PARTIDO SOCIAL CRISTIANO - MOVIMIENTO MACHALA PRIMERO,PSC/MP,2009
7033.0,CANTONAL,ALIANZA PARTIDO SOCIALISTA FRENTE AMPLIO - MOVIMIENTO NACIONAL CONCENTRACION SOCIAL,PS-FA/MNCS,2009
7035.0,CANTONAL,ALIANZA PARTIDO ROLDOSISTA ECUATORIANO - MOVIMIENTO AUTONOMICO REGIONAL,PRE/MAR,2009
7037.0,CANTONAL,ALIANZA PARTIDO SOCIALISTA FRENTE AMPLIO - MOVIMIENTO POPULAR DEMOCRATICO,PS-FA/MPD,2009
7038.0,CANTONAL,ALIANZA PARTIDO SOCIALISTA FRENTE AMPLIO-MOVIMIENTO PACHACUTIC NUEVO PAIS-MOVIMIENTO DE LOS TRABAJADORES,PS-FA/MUPP-NP/MT,2009
7039.0,PROVINCIAL,ALIANZA PARTIDO SOCILISTA FRENTE AMPLIO - MOVIMIENTO NACIONAL CONCERTACION SOCIAL,PS-FA/MNCS,2009
7040.0,PARROQUIAL,ALIANZA PARTIDO CONCENTRACION DE FUERZAS POPULARES - PARTIDO ROLDOSISTA ECUATORIANO,CFP/PRE,2009
7041.0,PARROQUIAL,ALIANZA PARTIDO ROLDOSISTA ECUATORIANO - PARTIDO CONCENTRACION DE FUERZAS POPULARES,PRE/CFP,2009
7042.0,PARROQUIAL,MOVIMIENTO AUTONOMICO REGIONAL/ PARTIDO SOCIALISTA FRENTE AMPLIO,MAR/PS-FA,2009
8004.0,PARROQUIAL,ALIANZA DEMOCRATICA 3-12,PSP/ID,2009
8007.0,CANTONAL,ALIANZA MOVIMIENTO CIUDADANO CONCORDENSE LISTAS 69 Y MOVIMIENTO POPULAR DEMOCRATICO LISTAS 15,MCC/MPD,2009
8009.0,CANTONAL,ALIANZA MPD LISTAS 15 - MPUR LISTAS 66,MPD/MPUR,2009
8010.0,CANTONAL,ALIANZA ID-12-MMIN-24,ID/MMIN,2009
8011.0,CANTONAL,ALIANZA PARTIDO SOCIEDA PATRIOTICA Y IZQUIERDA DEMOCRATICA,PSP/ID,2009
8014.0,CANTONAL,ALIANZA MOVIMIENTO MUNICIPALISTA MIN MOVIMIENTO REVOLUCIONARIO SOCIAL EL HOMBRE MRSH,MMIN/MRSH,2009
8015.0,PROVINCIAL,ALIANZA RED ETICA Y DEMOCRACIA-POLO DEMOCRATICO Y MOVIMIENTO BLANCO ECUATORIANO,RED/MIPD/MBERP,2009
8017.0,PROVINCIAL,ALIANZA 3-6,PSP/PSC,2009
8018.0,PROVINCIAL,ALIANZA 3 - 6 - 12 -5,PSP/PSC/ID/UDC,2009
8019.0,CANTONAL,ALIANZA 29 - 50,RED/MIPD,2009
8026.0,PROVINCIAL,ALIANZA 24-73,MMIN/MFE,2009
8027.0,CANTONAL,ALIANZA 3-12,PSP/ID,2009
8028.0,CANTONAL,ALIANZA,RED/MIPD,2009
8029.0,PARROQUIAL,ALIANZA,PSP/PSC/ID,2009
8030.0,CANTONAL,ALIANZA,PSP/PSC/ID,2009
8031.0,CANTONAL,ALIANZA,MIRBE/MITS,2009
8034.0,PARROQUIAL,ALIANZA,ID/MPDC,2009
9038.0,CANTONAL,ALIANZA SALITRENA,ID/MUPP-NP/MPC,2009
9040.0,PROVINCIAL,ALIANZA 71-17,MLID/PS-FA,2009
9042.0,PROVINCIAL,ALIANZA 17-12,PS-FA/ID,2009
9043.0,PROVINCIAL,6- MADERA DE GUERRERO- 75,PSC/MCMG,2009
9044.0,PROVINCIAL,ALIANZA 10-155,PRE/MTM,2009
9045.0,PROVINCIAL,UNIDAD CIUDADANA DE DURAN,PS-FA/MUPP-NP,2009
9046.0,PROVINCIAL," ALIANZA 29 - 50",RED/MIPD,2009
9047.0,PROVINCIAL,ALIANZA 5 - 61,UDC/MIFG,2009
9048.0,CANTONAL,ALIANZA 3-6-75,PSP/PSC/MCMG,2009
9049.0,CANTONAL,ALIANZA 12-18,ID/MUPP-NP,2009
9050.0,CANTONAL,ALIANZA 1- 3- 10,UNO/PSP/PRE,2009
9051.0,CANTONAL,ALIANZA 1- 3,UNO/PSP,2009
9052.0,CANTONAL,ALIANZA 12 - 17,ID/PS-FA,2009
9053.0,CANTONAL,ALIANZA  12 -17,ID/PS-FA,2009
9054.0,CANTONAL,ALIANZA 12-17,ID/PS-FA,2009
9055.0,CANTONAL,ALIANZA 12-17,ID/PS-FA,2009
9056.0,CANTONAL,ALIANZA 17-12,PS-FA/ID,2009
9057.0,CANTONAL,ALIANZA  17-12,PS-FA/ID,2009
9058.0,CANTONAL,ALIANZA 12-17,ID/PS-FA,2009
9059.0,CANTONAL,ALIANZA 17 -12,PS-FA/ID,2009
9060.0,CANTONAL,ALIANZA 12-18,ID/MUPP-NP,2009
9061.0,CANTONAL,ALIANZA 6 - 75,PSC/MCMG,2009
9062.0,CANTONAL,ALIANZA  38 - 68,MBERP/MASA,2009
9063.0,CANTONAL,ALIANZA 38 - 68,MBERP/MASA,2009
9064.0,CANTONAL,ALIANZA 6 - 75,PSC/MCMG,2009
9066.0,PROVINCIAL,ALIANZA 38 - 68,MBERP/MASA,2009
9067.0,CANTONAL,ALIANZA 17 - 18,PS-FA/MUPP-NP,2009
9068.0,CANTONAL,ALIANZA 17-12,PS-FA/ID,2009
9069.0,CANTONAL,ALIANZA 1- 12,UNO/ID,2009
9071.0,CANTONAL,ALIANZA 6 - 75,PSC/MCMG,2009
9073.0,PROVINCIAL,PROYECTO CIVICO GUAYAS,UNO/PSP,2009
9074.0,PROVINCIAL,ALIANZA,ID/PS-FA,2009
9075.0,PARROQUIAL,ALIANZA,PS-FA/ID,2009
10009.0,CANTONAL,ALIANZA,IP/MPC,2009
10010.0,CANTONAL,ALIANZA,MMIN/MUPP-NP,2009
10011.0,CANTONAL,ALIANZA,MPC/MUPP-NP,2009
10012.0,CANTONAL,ALIANZA,MPD/ID,2009
10013.0,CANTONAL,ALIANZA,PS-FA/MPAIS,2009
10017.0,CANTONAL,ALIANZA,MPAIS/PS-FA,2009
10018.0,PROVINCIAL,ALIANZA,RED/MIPD,2009
10027.0,PARROQUIAL,ALIANZA,MUPP-NP/MDSA,2009
10034.0,PROVINCIAL,ALIANZA,MCND/PSP,2009
11017.0,CANTONAL,ALIANZA PSP/PRE/MNC,PSP/PRE/MNC,2009
11020.0,CANTONAL,ALIANZA MIPG/APLA,MIPG/APLA,2009
11023.0,CANTONAL,ALIANZA MIASP/APLA,MIASP/APLA,2009
11024.0,CANTONAL,ALIANZA CC/UDC,CC/UDC,2009
11025.0,CANTONAL,ALIANZA PS-FA/MUPP-NP/APLA,PS-FA/MUPP-NP/APLA,2009
11027.0,CANTONAL,ALIANZA MIASP/FAR/APLA,MIASP/FAR/APLA,2009
11028.0,CANTONAL,ALIANZA PS-FA/ID,PS-FA/ID,2009
11032.0,CANTONAL,ALIANZA MPD/PS-FA/MUPP-NP,MPD/PS-FA/MUPP-NP,2009
11033.0,PROVINCIAL,ALIANZA ARE/APLA,ARE/APLA,2009
11034.0,PROVINCIAL,ALIANZA PS-FA/ID,PS-FA/ID,2009
11036.0,CANTONAL,ALIANZA MIASP/FAR/APLA,MIASP/FAR/APLA,2009
11037.0,CANTONAL,ALIANZA PCD/APLA,PCD/APLA,2009
11038.0,PARROQUIAL,ALIANZA PS-FA/APLA 17-73,PS-FA/APLA,2009
11046.0,PARROQUIAL,ALIANZA,PS-FA/MUCD,2009
12012.0,PROVINCIAL,PARTIDO SOCIAL CRISTIANO-MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL,PSC/MMIN,2009
12013.0,PROVINCIAL,MOVIMIENTO RED ETICA Y DEMOCRACIA-MOVIMIENTO POLO DEMOCRATICO-PACHAKUTIK,RED/MIPD/MUPP-NP,2009
12014.0,PROVINCIAL,MOVIMIENTO RED ETICA Y DEMOCRACIA-MOVIMIENTO POLO DEMOCRATICO,RED/MIPD,2009
13017.0,CANTONAL,ALIANZA ID/PS-FA/MUPP-NP,ID/PS-FA/MUPP-NP,2009
13018.0,CANTONAL,ALIANZA RED/MIPD,RED/MIPD,2009
13019.0,CANTONAL," RED/MBERP",RED/MBERP,2009
13020.0,CANTONAL,ALIANZA ID/PS-FA/MUPP-NP,ID/PS-FA/MUPP-NP,2009
13021.0,CANTONAL,ALIANZA MPD/PS-FA,MPD/PS-FA,2009
13022.0,CANTONAL," ALIANZA ID/PS-FA",ID/PS-FA,2009
13024.0,CANTONAL,ALIANZA ID/PS-FA,ID/PS-FA,2009
13025.0,CANTONAL,ALIANZA ID/PS-FA,ID/PS-FA,2009
13026.0,CANTONAL,ALIANZA ID/PS-FA,ID/PS-FA,2009
13027.0,CANTONAL,ALIANZA PRE/ID/PS-FA,PRE/ID/PS-FA,2009
13028.0,CANTONAL,ALIANZA ID/PS-FA/PRE,ID/PS-FA/PRE,2009
13029.0,CANTONAL,ALIANZA PRE/ID/PS-FA,PRE/ID/PS-FA,2009
13030.0,CANTONAL,ALIANZA PRE/ID/PS-FA,PRE/ID/PS-FA,2009
13031.0,CANTONAL,ALIANZA ID/PS-FA/MUPP-NP,ID/PS-FA/MUPP-NP,2009
13032.0,CANTONAL,ALIANZA ID/PS-FA/MUPP-NP,ID/PS-FA/MUPP-NP,2009
13033.0,CANTONAL,ALIANZA RED/MIPD,RED/MIPD,2009
13034.0,CANTONAL,ALIANZA RED/MIPD,RED/MIPD,2009
13035.0,PROVINCIAL,ALIANZA RED/MIPD,RED/MIPD,2009
13037.0,PROVINCIAL,ALIANZA MP/MMIN,MP/MMIN,2009
13038.0,CANTONAL," ALIANZA PRE/MP/MMIN/MRC",PRE/MP/MMIN/MRC,2009
13039.0,CANTONAL,ALIANZA PRE/MP," PRE/MP",2009
13040.0,PROVINCIAL,ALIANZA PSP/PSC,PSP/PSC,2009
13041.0,CANTONAL,ALIANZA,PSP/PRE,2009
13044.0,CANTONAL,ALIANZA MIC/MPD,MIC/MPD,2009
13045.0,CANTONAL,ALIANZA MIC/MPD,MPD/MPC,2009
13047.0,CANTONAL,ALIANZA PS-FA/MOI,PS-FA/MOI,2009
13050.0,CANTONAL,ALIANZA MP/PA,MP/PA,2009
13053.0,PARROQUIAL,ALIANZA  PS-FA/ID,PS-FA/ID,2009
13054.0,CANTONAL,ALIANZA PRE/MP," PRE/MP",2009
13055.0,CANTONAL,ALIANZA MBERP/RED,MBERP/RED,2009
13056.0,CANTONAL,ALIANZA PS-FA/ID,PS-FA/ID,2009
14014.0,CANTONAL,ALIANZA PSP/MIFA,PSP/MIFA,2009
14015.0,CANTONAL,ALIANZA MIFA/MPD,MIFA/MPD,2009
14016.0,CANTONAL,ALIANZA MMIN/MIFA,MMIN/MIFA,2009
14017.0,CANTONAL,ALIANZA MPAIS/MPD,MPAIS/MPD,2009
14018.0,CANTONAL,ALIANZA MIFA/MPD,MIFA/MPD,2009
14023.0,CANTONAL,ALIANZA MAS/MUPP-NP,MAS/MUPP-NP,2009
15012.0,PROVINCIAL,JUNTOS POR NAPO,MMIN/ID/MPD/FN/MUPP-NP,2009
15013.0,CANTONAL,UNIDOS POR EL CAMBIO,MMIN/ID/PS-FA/FN,2009
15015.0,CANTONAL,ALIANZA FN/MCND,FN/MCND,2009
15016.0,CANTONAL,ALIANZA ID/MPC/MNPNS,ID/MPC/MNPNS,2009
15018.0,CANTONAL,ALIANZA MPC/MNPNS,MPC/MNPNS,2009
15019.0,CANTONAL,ALIANZA MUPP-NP/MPAIS,MUPP-NP/MPAIS,2009
15020.0,CANTONAL,ALIANZA MPC/MPD,MPC/MPD,2009
15023.0,PROVINCIAL,ALIANZA MUPP-NP/MPAIS/MOPIN,MUPP-NP/MPAIS/MOPIN,2009
15024.0,CANTONAL,ALIANZA MPAIS/MOPIN,MPAIS/MOPIN,2009
15025.0,PROVINCIAL,ALIANZA MPC/MNPNS,MPC/MNPNS,2009
15026.0,CANTONAL,ALIANZA MNPNS/MPC,MNPNS/MPC,2009
15027.0,PROVINCIAL,ALIANZA JUNTOS POR NAPO,MMIN/ID/MPD/FN,2009
15028.0,CANTONAL,JUNTOS POR NAPO,MMIN/ID/MPD/FN/MUPP-NP,2009
15030.0,PARROQUIAL,ALIANZA ID/MPC,ID/MPC,2009
15031.0,PARROQUIAL,ALIANZA ID/MPC,ID/MPC,2009
16017.0,PROVINCIAL,ALIANZA,PRIAN/MIPL/MIT,2009
16019.0,PARROQUIAL,ALIANZA,UNO/MUP,2009
16021.0,PARROQUIAL,ALIANZA,PRIAN/MPD/MUNAP/MGD,2009
16023.0,PARROQUIAL,ALIANZA,PRIAN/MPD/MUNAP/MNV,2009
16026.0,PROVINCIAL,ALIANZA,MPAIS/PS-FA,2009
16027.0,PROVINCIAL,ALIANZA,MUPP-NP/MMIN,2009
16028.0,PARROQUIAL,ALIANZA PAIS Y MPD,MPAIS/MPD,2009
16029.0,PARROQUIAL,ALIANZA 35 Y 15,MPAIS/MPD,2009
16030.0,PARROQUIAL,ALIANZA 35 Y 15,MPAIS/MPD,2009
16031.0,CANTONAL,ALIANZA 35 Y 15,MPAIS/MPD,2009
16032.0,CANTONAL,ALIANZA 35 Y 15,MPAIS/MPD,2009
16033.0,CANTONAL,ALIANZA 18-24,MUPP-NP/MMIN,2009
16035.0,PARROQUIAL,ALIANZA 102 Y 61,MITU/MIUP,2009
16037.0,PARROQUIAL,ALIANZA 101-61,MITU/MIUP,2009
17061.0,PROVINCIAL,ALIANZA MOVIMIENTO MUNICIPALISTA POR LA INTEGRIDAD NACIONAL-MOVIMIENTO VIVE,MMIN/MV,2009
17063.0,CANTONAL,ALIANZA,MMIN/MRA,2009
17064.0,CANTONAL," PUERTO QUITO",MPD/PS-FA,2009
17065.0,CANTONAL,MOVIMIENTO MUNICIPALISTA - RUMINAHUI EN ACCION,MMIN/MRA,2009
17069.0,CANTONAL,SOCIEDAD PATRIOTICA - MOVIMIENTO ACTIVO DE RESCATE CANTONAL,PSP/MARCA,2009
17072.0,CANTONAL,ALIANZA PUERTO QUITO,MPD/PS-FA/MCPQ,2009
17073.0,CANTONAL,ALIANZA,RED/MIPD,2009
17075.0,CANTONAL,CONCERTACION CIVICA CAYAMBENA,PSP/ID/MUC,2009
17076.0,CANTONAL,ALIANZA,UDC/PSC,2009
17077.0,CANTONAL,ALIANZA,PSP/ID,2009
17080.0,PROVINCIAL,ALIANZA PARTIDO UNION DEMOCRATA CRISTIANA-PARTIDOS SOCIAL CRISTIANO,UDC/PSC,2009
17081.0,PROVINCIAL,ALIANZA RED-MIPD,RED/MIPD,2009
17084.0,PROVINCIAL,ALIANZA,MNCS/ID,2009
17085.0,PROVINCIAL,ALIANZA,PS-FA/MPC,2009
17125.0,PARROQUIAL,ALIANZA,PSP/ID,2009
17126.0,PARROQUIAL,ALIANZA,PSP/ID,2009
17127.0,PARROQUIAL,ALIANZA,UDC/PSC,2009
17128.0,PARROQUIAL,ALIANZA,UDC/PSC,2009
17130.0,PARROQUIAL,ALIANZA,MIIZ/MPD,2009
17131.0,PARROQUIAL,ALIANZA,UDC/PSC,2009
17132.0,PARROQUIAL,ALIANZA,RED/MIPD,2009
17134.0,PARROQUIAL,ALIANZA,ID/MRM,2009
17135.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17137.0,PARROQUIAL,ALIANZA,MMIN/MV/MRM,2009
17138.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17139.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17140.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17141.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17142.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17143.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17144.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17145.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17146.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17147.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17148.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17149.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17150.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17151.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17152.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17153.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17154.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17156.0,PARROQUIAL,ALIANZA,MDIP/MMIN,2009
17159.0,PARROQUIAL,ALIANZA,PSP/MUC,2009
17160.0,PARROQUIAL,ALIANZA,PSP/MUC,2009
17163.0,PARROQUIAL,ALIANZA,MMIN/MV,2009
17164.0,PARROQUIAL,ALIANZA,PSP/ID,2009
17165.0,PARROQUIAL,ALIANZA,PSP/ID,2009
17166.0,PARROQUIAL,ALIANZA,PSP/MARCA,2009
17167.0,PARROQUIAL,ALIANZA,MMIN/MRA,2009
18037.0,CANTONAL,COALICION PROGRESISTA POR AMBATO Y TUNGURAHUA,ID/MPC,2009
18038.0,PROVINCIAL,ALIANZA MOV. PATRIA ALTIVA Y SOBERANA/IZQUIERDA DEMOCRATICA/PARTIDO SOCIALISTA FRENTE AMPLIO,MPAIS/ID/PS-FA,2009
18049.0,CANTONAL,ALIANZA MOVIMIENTO INDEPENDIENTE PILLARENO/MOVIMIENTO MUNICIPALISTA DE INTEGRIDAD NACIONAL,MIP/MMIN,2009
18051.0,PARROQUIAL,ALIANZA PARTIDO SOCIEDAD PATRIOTICA/MOVIMIENTO INDEPENDIENTE UNIDAD Y DESARROLLO CUNCHIBAMBA,PSP/MIUDC,2009
18052.0,CANTONAL,ALIANZA PARTIDO RENOVADOR INSTITUCIONAL DE ACCION NACIONAL/MOV. MUNICIPALISTA POR LA INTEGRACION NACIONAL,PRIAN/MMIN,2009
18053.0,CANTONAL,ALIANZA MOV. MUNICIPALISTA POR LA INTEGRIDAD NACIONAL/MOVIMIENTO POPULAR DEMOCRATICO,MMIN/MPD,2009
18054.0,CANTONAL,ALIANZA PARTIDO SOCIEDAD PATRIOTICA/MOV. MUNICIPLISTA POR LA INTEGRACION NACIONAL,PSP/MMIN,2009
18055.0,CANTONAL,ALIANZA MOVIMIENTO PODER CIUDADANO/IZQUIERDA DEMOCRATICA,MPC/ID,2009
18056.0,PROVINCIAL,ALIANZA RED ETICA Y DEMOCRACIA/MOV. POLO DEMOCRATICO/MOV. PACHAKUTIK/MOV. BLANCO,RED/MIPD/MUPP-NP/MBERP,2009
18057.0,PROVINCIAL,ALIANZA UNION DEMOCRATA CRISTIANA/PARTIDO SOCIAL CRISTIANO,UDC/PSC,2009
18060.0,PROVINCIAL,ALIANZA PARTIDO UNA NUEVA OPCION UNO/NUEVO MOVIMIENTO CONSERVADOR,UNO/NMC,2009
18062.0,PARROQUIAL,ALIANZA RED ETICA Y DEMOCRACIA - POLO DEMOCRATICO,RED/MIPD,2009
18063.0,PARROQUIAL,ALIANZA RED ETICA Y DEMOCRATICA / POLO DEMOCRATICO,RED/MIPD,2009
18066.0,PARROQUIAL,ALIANZA MMIN/MPD,MMIN/MPD,2009
18067.0,PARROQUIAL,ALIANZA RED ETICA Y DEMOCRATICA,RED/MIPD,2009
19024.0,PROVINCIAL,ALIANZA 18-15 POR LA DIGNIDAD DE ZAMORA CHINCHIPE,MUPP-NP/MPD,2009
19025.0,PARROQUIAL,ALIANZA MUPP-NP/MPD 18-15,MUPP-NP/MPD,2009
19026.0,CANTONAL,ALIANZA MUPP-NP/MPD 18-15,MUPP-NP/MPD,2009
19027.0,CANTONAL,ALIANZA MUPP-NP/MPD 18-15,MUPP-NP/MPD,2009
19028.0,CANTONAL,ALIANZA MUPP-NP/MPD 18-15,MUPP-NP/MPD,2009
19029.0,CANTONAL,ALIANZA PSP/PRIAN 3-7,PSP/PRIAN,2009
19030.0,PARROQUIAL,ALIANZA PSP/PRIAN 3-7,PSP/PRIAN,2009
19032.0,CANTONAL,ALIANZA MPD/PS-FA/MUPP-NP/MINZA 15-17-18-64,MPD/PS-FA/MUPP-NP/MINZA,2009
